style_weight,decoder,psnr,ssim,lpips,inference_time_ms
10,AttentionDecoder,9.114810555193209,0.18549192,0.505146324634552,2.2716522216796875
10,AttentionDecoder,8.889675303506504,0.2713861,0.4689871072769165,2.2563934326171875
10,AttentionDecoder,9.211174318504852,0.3128196,0.5106617212295532,2.233743667602539
10,UNetDecoder,11.511739924942425,0.58715564,0.3777400255203247,2.1059513092041016
10,UNetDecoder,11.103519661645716,0.6230274,0.33358168601989746,46.06223106384277
10,UNetDecoder,11.197405334401402,0.66333437,0.3281075358390808,1.7805099487304688
10,UNetDecoder,10.89616052637215,0.57454515,0.40266647934913635,1.7571449279785156
10,UNetDecoder,11.13274852531128,0.651998,0.34416577219963074,1.7895698547363281
20,BaselineDecoder,6.839680707384664,0.2490653,0.504700779914856,1.9941329956054688
20,BaselineDecoder,6.952639790557682,0.21534835,0.5060440897941589,1.7175674438476562
20,BaselineDecoder,6.95088166455892,0.21493866,0.4982026219367981,1.7347335815429688
20,BaselineDecoder,6.644143658217992,0.10580834,0.5741122961044312,1.7135143280029297
20,BaselineDecoder,7.088031670983355,0.2388997,0.5224034786224365,1.7173290252685547
20,ResNetDecoder,9.740737950763148,0.31226397,0.48628467321395874,3.4112930297851562
20,ResNetDecoder,9.647883960717428,0.33072272,0.47092705965042114,51.72395706176758
20,ResNetDecoder,9.144171976906248,0.24213894,0.5231814384460449,3.1588077545166016
20,ResNetDecoder,9.539652886142076,0.29566404,0.4791789650917053,43.29180717468262
20,ResNetDecoder,9.022071523750487,0.19906537,0.5266016125679016,3.0188560485839844
20,AttentionDecoder,7.662910711676531,0.19145763,0.5263744592666626,2.6574134826660156
20,AttentionDecoder,7.6128067716725,0.17391193,0.5488911867141724,3.0951499938964844
20,AttentionDecoder,7.526587374288967,0.18517743,0.5183706283569336,42.65260696411133
20,AttentionDecoder,7.6253948049250635,0.22464508,0.5713276863098145,2.343416213989258
20,AttentionDecoder,7.351091335711654,0.14436856,0.5500566363334656,31.040668487548828
20,UNetDecoder,10.273045187073524,0.48694906,0.47270649671554565,2.123117446899414
20,UNetDecoder,10.152502837928107,0.508079,0.41901928186416626,1.7535686492919922
20,UNetDecoder,9.981339528429967,0.43644333,0.4524233341217041,1.77001953125
20,UNetDecoder,10.102918274628834,0.51726717,0.4306372404098511,1.749277114868164
20,UNetDecoder,9.965962144580454,0.52851856,0.4054914712905884,1.7757415771484375
30,BaselineDecoder,6.952998909082281,0.21121283,0.5350337624549866,2.023935317993164
30,BaselineDecoder,7.120465450685107,0.20564885,0.5170471668243408,1.8568038940429688
30,BaselineDecoder,7.230372568541821,0.15152091,0.5389176607131958,1.7235279083251953
30,BaselineDecoder,7.222771207744117,0.18052258,0.508269190788269,1.6796588897705078
30,BaselineDecoder,7.146922555840315,0.20714678,0.5242337584495544,1.8203258514404297
30,ResNetDecoder,8.957552684602916,0.17414947,0.5523984432220459,3.412008285522461
30,ResNetDecoder,8.281031998902904,0.11722416,0.5655202269554138,3.130674362182617
30,ResNetDecoder,8.0976320934183,0.14663154,0.5955259799957275,3.039836883544922
30,ResNetDecoder,8.569550770891283,0.16256155,0.537627100944519,47.541141510009766
30,ResNetDecoder,8.833066037282045,0.24044175,0.5078856348991394,3.010988235473633
30,AttentionDecoder,8.77216141012159,0.21526653,0.5393784046173096,2.6273727416992188
30,AttentionDecoder,8.368270314791264,0.24709094,0.533434271812439,2.377033233642578
30,AttentionDecoder,9.282825065309897,0.26807222,0.5230442881584167,2.243518829345703
30,AttentionDecoder,8.679524535435895,0.2762664,0.5447379350662231,2.3152828216552734
30,AttentionDecoder,9.18952046971906,0.2592515,0.5502691268920898,2.2318363189697266
30,UNetDecoder,9.750104950562474,0.4756273,0.4631275236606598,2.099752426147461
30,UNetDecoder,9.411858133359496,0.38851357,0.5081765651702881,1.89208984375
30,UNetDecoder,9.67495228951272,0.44847512,0.46301552653312683,1.7197132110595703
30,UNetDecoder,9.851891332283179,0.5017038,0.4376116991043091,70.26076316833496
30,UNetDecoder,9.313477712299731,0.38384342,0.4894495904445648,1.7447471618652344
