style_weight,decoder,psnr,ssim,lpips,inference_time_ms
7,ResNetDecoder,9.706796980104366,0.16908431,0.47454872727394104,3.4911632537841797
7,AttentionDecoder,8.536163754608797,0.19628696,0.46609941124916077,2.5479793548583984
7,AttentionDecoder,8.27745865122202,0.19607294,0.48663830757141113,14.57977294921875
7,AttentionDecoder,9.04889574788632,0.18850763,0.45820561051368713,2.2268295288085938
7,AttentionDecoder,8.518074488694722,0.14459898,0.5209309458732605,2.1791458129882812
7,AttentionDecoder,9.297999928760222,0.17892933,0.5020627379417419,2.203226089477539
7,UNetDecoder,12.415674101592133,0.5691418,0.30807995796203613,2.213001251220703
7,UNetDecoder,12.51320428118287,0.62647915,0.36876028776168823,50.023794174194336
7,UNetDecoder,12.699729771716562,0.6676819,0.3169790804386139,1.9655227661132812
7,UNetDecoder,12.406216576970762,0.54452133,0.35268545150756836,1.7271041870117188
7,UNetDecoder,12.606641012259727,0.6355946,0.3208897113800049,1.7304420471191406
10,BaselineDecoder,7.931719353024127,0.15090123,0.4727213382720947,1.9311904907226562
10,BaselineDecoder,7.505962271201113,0.14577389,0.5049840211868286,1.7135143280029297
10,BaselineDecoder,7.540130457136799,0.14820738,0.4697219133377075,1.756429672241211
10,BaselineDecoder,7.444271435859921,0.1182523,0.6353095173835754,1.6739368438720703
10,BaselineDecoder,7.37484473828537,0.14766039,0.5093569755554199,1.6636848449707031
10,ResNetDecoder,9.358397661159474,0.15648656,0.45403289794921875,3.342151641845703
10,ResNetDecoder,10.24378718117886,0.20616679,0.4451484680175781,3.019571304321289
10,ResNetDecoder,10.095074081285226,0.17800057,0.43294888734817505,3.0319690704345703
10,ResNetDecoder,9.63373236191439,0.18027546,0.4747845232486725,3.086090087890625
10,ResNetDecoder,10.04954604336473,0.17080337,0.4570634663105011,3.1783580780029297
10,AttentionDecoder,9.959948979000503,0.17865705,0.4770851731300354,2.562999725341797
10,AttentionDecoder,9.511241076972466,0.17502175,0.5240082144737244,2.179861068725586
10,AttentionDecoder,9.85401119745002,0.15742363,0.49096405506134033,2.3076534271240234
10,AttentionDecoder,9.446623907204026,0.17307027,0.4825426936149597,39.05963897705078
10,AttentionDecoder,9.935779858016659,0.18742836,0.4768330156803131,2.3267269134521484
10,UNetDecoder,12.818113603264504,0.6541912,0.33431410789489746,2.074003219604492
10,UNetDecoder,11.801654869862281,0.60306615,0.35478729009628296,1.8544197082519531
10,UNetDecoder,11.814954912769169,0.57746726,0.3372633457183838,2.243518829345703
10,UNetDecoder,11.544696423139655,0.4602629,0.45311033725738525,1.8734931945800781
10,UNetDecoder,11.74349230623526,0.5115974,0.3830924928188324,1.749277114868164
20,BaselineDecoder,7.230796186210705,0.1353492,0.5961436033248901,2.134084701538086
20,BaselineDecoder,7.494698479501187,0.14426811,0.4917052090167999,14.58287239074707
20,BaselineDecoder,7.369156538888301,0.13809976,0.5237541794776917,1.6853809356689453
20,BaselineDecoder,7.268712725043321,0.10835258,0.5297048091888428,2.2478103637695312
20,BaselineDecoder,7.560099968972053,0.14798804,0.5425093770027161,1.6829967498779297
20,ResNetDecoder,10.256130783575541,0.16794509,0.5292152166366577,3.3957958221435547
20,ResNetDecoder,10.314353458994125,0.17426328,0.5168944001197815,3.0281543731689453
20,ResNetDecoder,9.576672654887735,0.14978343,0.5547541379928589,2.9997825622558594
20,ResNetDecoder,10.252351281530864,0.17428392,0.5178165435791016,2.960205078125
20,ResNetDecoder,9.634488646999191,0.13325645,0.5071808099746704,3.4720897674560547
20,AttentionDecoder,7.980670068041472,0.13672948,0.5376263856887817,2.5985240936279297
20,AttentionDecoder,7.763791170890768,0.122838296,0.5579088926315308,2.227306365966797
20,AttentionDecoder,7.791403328833908,0.13428666,0.5433381795883179,2.2046566009521484
20,AttentionDecoder,7.913135795564825,0.13206904,0.6112872362136841,2.635478973388672
20,AttentionDecoder,7.797132626404854,0.111685015,0.5797004699707031,2.328634262084961
20,UNetDecoder,11.037136198536812,0.42701617,0.4453166723251343,2.0401477813720703
20,UNetDecoder,10.677737658404887,0.4118905,0.4322650730609894,38.64645957946777
20,UNetDecoder,10.742696564742413,0.44572225,0.46079200506210327,1.9960403442382812
20,UNetDecoder,10.713813780266513,0.41586235,0.49713125824928284,1.7361640930175781
20,UNetDecoder,10.30387722314249,0.3587089,0.46115222573280334,1.7771720886230469
30,BaselineDecoder,7.155378827768203,0.12941226,0.5921189188957214,1.9791126251220703
30,BaselineDecoder,7.36823717138547,0.1315613,0.5541324019432068,1.714944839477539
30,BaselineDecoder,7.42748647565885,0.1160449,0.537272572517395,1.8241405487060547
30,BaselineDecoder,7.413072408375394,0.12669088,0.5155104398727417,50.2169132232666
30,BaselineDecoder,7.394033160593885,0.12534402,0.5694018602371216,1.695871353149414
30,ResNetDecoder,9.376657443405902,0.12740166,0.5280466079711914,3.3359527587890625
30,ResNetDecoder,8.811363680360085,0.10663291,0.5219634771347046,55.908918380737305
30,ResNetDecoder,8.316906159263084,0.10856375,0.6287439465522766,2.9754638671875
30,ResNetDecoder,9.174590482777553,0.11384371,0.523110032081604,3.080606460571289
30,ResNetDecoder,9.319562797100444,0.15397906,0.5424933433532715,2.9680728912353516
30,AttentionDecoder,9.356310799802136,0.13006501,0.531328022480011,2.842426300048828
30,AttentionDecoder,8.600733718258345,0.14040206,0.5642184019088745,2.2287368774414062
30,AttentionDecoder,9.858909258054325,0.14661631,0.5195305347442627,2.2287368774414062
30,AttentionDecoder,9.180818114167742,0.14997162,0.5694290399551392,2.2125244140625
30,AttentionDecoder,9.879041181042613,0.16162339,0.5377696752548218,2.344369888305664
30,UNetDecoder,9.701440719885682,0.37074128,0.539040207862854,2.0558834075927734
30,UNetDecoder,10.58508198795044,0.44244418,0.5073821544647217,1.7802715301513672
30,UNetDecoder,10.575501278987138,0.44542,0.4894154965877533,1.8928050994873047
30,UNetDecoder,10.470123129839477,0.41382718,0.4873160719871521,1.7414093017578125
30,UNetDecoder,9.905180457533366,0.43636298,0.4802781343460083,1.8911361694335938
